Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
342,313181,EE,"2016-04-30 04:11:54",0.82704,2,xiaoxiawu10
343,288648,gradiente,"2016-04-28 13:11:57",0.82704,45,gradiente
344,300944,Dvomedo,"2016-04-07 16:11:43",0.82704,6,ncutic
345,294987,big_data_cz,"2016-04-18 04:58:55",0.82704,57,"cyhong549,wangyujie"
346,302558,"Xueyou Luo","2016-04-18 15:23:59",0.82704,7,xueluo
347,291713,tamori,"2016-05-02 16:05:54",0.82704,74,takahirom
348,292143,pastmaster,"2016-04-21 08:33:22",0.82704,18,pastmaster
349,315226,newebug,"2016-04-28 17:25:38",0.82704,18,newebug
350,312523,DennisSakva,"2016-04-28 09:53:57",0.82704,18,sakvaua
351,298997,Ertuka,"2016-05-01 06:23:23",0.82704,32,esorar
352,302209,JingJing,"2016-05-02 23:44:55",0.82704,33,jingjinggu
353,288932,sashibhushan,"2016-04-17 15:42:36",0.82704,27,sasimsb
354,299065,jeannief,"2016-05-02 22:36:03",0.82704,52,jeannief
355,285737,olaneng,"2016-04-03 19:10:21",0.82703,55,enriccorona
356,310352,"Prem Raj","2016-05-01 20:08:17",0.82703,3,premraj
357,290160,labon,"2016-05-02 06:47:05",0.82703,33,labon2016
358,300192,swagato,"2016-04-05 21:01:52",0.82703,11,dumbhedgefundquant
359,296494,quantcat,"2016-04-30 03:38:08",0.82703,14,"cagdasyelen,harpribot,shobhit6993"
360,289680,"Ada Adamczak","2016-03-25 14:31:54",0.82703,62,karakan
361,285646,"li liang","2016-05-01 06:44:03",0.82702,101,fentwer
362,300276,"Bertram Force One","2016-04-27 02:46:43",0.82702,32,"anthonyhplo,darthtc"
363,314040,TNT_000,"2016-04-26 01:34:45",0.82702,11,chunzhenhuang
364,306248,"Claudio Sanhueza","2016-04-21 05:26:58",0.82702,8,csanhueza
365,295879,flumen,"2016-04-26 17:47:20",0.82702,51,flumen
366,310814,KyleLee,"2016-04-27 10:27:51",0.82702,4,kylelee
367,293678,Espad0_MIPT_DMIA,"2016-04-22 09:16:36",0.82702,39,espad0
368,303379,Gzs_iceberg,"2016-04-21 14:51:58",0.82702,13,gzsiceberg
369,314718,luisfer,"2016-04-27 14:28:17",0.82702,17,luisfer
370,315074,Argmen,"2016-04-25 09:50:03",0.82702,2,zeliek
371,313337,Mads,"2016-05-02 15:53:32",0.82702,8,jaybob20
372,309043,kenkjw,"2016-04-15 17:45:09",0.82702,3,kenkjw
373,295644,"Philippe Lonjoux","2016-05-02 23:48:55",0.82702,94,welcomeworld
374,285458,eggeggsuperman,"2016-05-01 07:10:04",0.82702,60,eggeggsuperman
375,295207,PBR,"2016-04-16 06:58:16",0.82702,12,bprashanthr
376,301952,jorn79,"2016-04-19 22:19:42",0.82702,13,jorn79
377,301933,"alok jain","2016-04-10 00:36:54",0.82702,10,alok23
378,294440,shappy,"2016-05-02 06:55:21",0.82701,53,azsefi
379,294095,"Johnny Cheescutter","2016-04-15 21:42:05",0.82701,24,sirorezka
380,294325,"Yves Crutain","2016-04-03 17:38:55",0.82701,12,yvescr
381,290749,-kcs-,"2016-04-30 17:45:01",0.82701,63,kellenstephens
382,309077,Astrid,"2016-04-15 11:11:09",0.82701,5,hanghoej
383,297581,RefikCanMallı,"2016-04-24 14:26:12",0.82701,16,refikcanmalli
384,300817,Evolution,"2016-04-24 01:47:54",0.82701,9,mingyi
385,293431,"Maxim Olifirenko","2016-03-31 09:11:21",0.82701,51,maxolif
386,310264,sidb,"2016-04-24 12:20:41",0.82701,4,siddharthbiswal
387,286159,AIns,"2016-05-02 18:51:32",0.82701,73,mokeyev
388,306022,"Adhir Badul","2016-04-30 19:52:16",0.82701,13,adhirb
389,290320,?????,"2016-04-10 22:45:40",0.82701,23,"hyzhang1993,nicholaszhu"
390,312498,"Рии Ток","2016-04-29 18:45:57",0.82701,20,mromann
391,311523,"Evgeny Nekrasov","2016-05-02 10:39:00",0.82701,24,nekrasov
392,286794,DuraQ,"2016-04-20 11:48:06",0.82700,47,lrmeulman
393,289149,pxk,"2016-05-02 22:33:33",0.82700,131,paragkale
394,315396,"venkatraman priyanka","2016-04-25 17:56:34",0.82700,2,venkat094
395,296738,kiki_py,"2016-05-02 23:50:39",0.82700,16,aamavr
396,314190,Banker,"2016-05-01 17:32:54",0.82700,15,gferna
397,291215,manu74,"2016-05-02 20:32:31",0.82700,241,manu74
398,298706,dueg,"2016-04-30 07:08:31",0.82700,57,"abignoli,paoloaccomazzi"
399,307698,"CAP Analytics","2016-04-30 12:35:54",0.82700,12,"angelus1383,highlander88"
400,315575,fjar,"2016-04-28 19:05:03",0.82700,10,fjarino
401,294033,dariosena,"2016-04-14 17:05:48",0.82700,16,dariosena
402,289583,LizaSheina,"2016-03-25 17:13:50",0.82699,11,lizasheina
403,311767,KaggleKiller@Shenzhen,"2016-04-27 16:29:44",0.82699,14,eccentric
404,312967,"Russ W","2016-05-02 23:21:16",0.82699,25,sasrdw
405,306217,"Stéphane Sbizzera","2016-05-02 18:40:15",0.82699,18,stephanesbizzera
406,290203,JonathanSlomka,"2016-04-13 10:11:18",0.82699,24,jonathanslomka
407,315312,DataBlonde,"2016-05-02 21:17:33",0.82698,2,marinasergeeva
408,300091,Woranat,"2016-04-25 18:39:41",0.82698,17,woranat
409,312047,AI,"2016-05-02 23:57:08",0.82698,24,oivanov
410,286639,"Tod Wright","2016-04-30 01:01:34",0.82698,24,tmwright
411,287266,"Nand Kishore","2016-05-02 02:42:27",0.82698,175,nkishore
412,314663,LoiKaggle,"2016-04-26 01:30:36",0.82698,6,loikaggle
413,311325,DonnaSeymour,"2016-05-02 19:52:41",0.82698,28,donnaseymour
414,313295,GeorgeRodman,"2016-04-22 20:28:22",0.82698,2,georgerodman
415,292364,Tracknut,"2016-04-30 12:54:32",0.82697,50,tracknut
416,315710,"Doug Koch","2016-05-02 20:52:51",0.82697,6,dougkoch
417,312519,Bluecat,"2016-04-29 14:09:30",0.82697,23,bluecat
418,288891,KMen,"2016-05-02 23:55:50",0.82697,64,kmenou
419,299235,我无须姓名,"2016-04-30 00:41:23",0.82697,7,jyangdaily
420,314721,NiteshGoyal,"2016-04-24 20:35:55",0.82697,1,niteshism
421,311280,esperto,"2016-05-02 23:58:22",0.82697,9,esperto007
422,285373,"Evgeny Ivanov","2016-04-25 06:48:05",0.82697,19,tyz910
423,314032,traims,"2016-04-25 09:23:33",0.82697,6,traims
424,315413,negaduck,"2016-05-02 23:48:32",0.82697,16,negaduck
425,313306,YanSu,"2016-04-22 04:35:19",0.82697,3,yansu2871
426,285813,"Mikko Hakila","2016-04-08 14:51:03",0.82696,53,mikkelbom
427,306591,ibra,"2016-04-30 16:14:50",0.82696,26,olegkulikov
428,310208,AshishLakhani,"2016-04-24 20:36:52",0.82696,19,ashishlakhani
429,299141,PedroS,"2016-05-01 18:44:03",0.82696,43,pedros
430,310112,0celot,"2016-04-19 11:00:50",0.82696,3,bradleymitchell
431,314361,"Radu Stoicescu","2016-05-02 23:40:30",0.82695,38,radustoicescu
432,310589,chason,"2016-04-17 18:00:10",0.82695,4,wcskkk375
433,300373,dididudu,"2016-04-19 14:41:58",0.82695,17,roykaggle
434,286267,Bye-bye,"2016-04-30 15:43:53",0.82695,93,"abartlema,anneliesvroman,cast42,dsapprentice"
435,296063,"Tim Flynn","2016-04-27 12:13:59",0.82695,43,tgflynn314
436,313668,seb8,"2016-04-22 20:40:18",0.82695,5,stpise
437,312662,"Julien Marchand","2016-04-27 23:37:37",0.82695,11,julienmarchand
438,301776,"Kiyeon Jeon","2016-04-28 20:50:05",0.82695,4,kiyeonj
439,285680,"Marks & Tom Hagen","2016-05-02 23:23:36",0.82695,30,"arokux,sergiigolovko"
440,315423,"Mikhail Pigolkin","2016-05-02 23:33:53",0.82695,9,mpigolkin
441,294068,vasax32,"2016-05-01 15:57:38",0.82695,24,vasax32
442,285526,Terje,"2016-04-20 08:46:18",0.82695,4,terje62
443,305901,"Norman Secord","2016-04-13 16:46:55",0.82695,6,nsecord
444,314505,data_slayer,"2016-04-24 13:46:00",0.82695,2,deepakborania
445,296179,MLCLASS_SP16_8,"2016-05-02 23:39:04",0.82695,152,zzzhanx
446,313285,RNG,"2016-05-02 23:53:46",0.82695,16,insblessing
447,287427,fajbrcuj,"2016-05-02 23:11:28",0.82695,39,fajbrcuj
448,314711,Mathias,"2016-04-24 20:34:15",0.82695,4,mathiasmauchle
449,313408,Dooms,"2016-04-22 14:47:12",0.82695,5,doooms
450,286620,EsolConsult,"2016-05-02 03:43:38",0.82695,140,esolconsult
451,295094,LukeLee,"2016-04-17 11:33:03",0.82695,28,infgeoax
452,293849,"Sreehas G","2016-04-07 12:50:40",0.82695,5,sree181
453,297977,Mrityunjay,"2016-04-19 20:26:04",0.82694,18,kmsingh
454,305981,"Raymond Ellis","2016-05-02 19:48:46",0.82694,19,raymondellis
455,314412,"murali krishna teja","2016-04-26 02:56:28",0.82694,7,krishnateja614
456,295256,Pallavi,"2016-04-13 19:05:27",0.82694,24,psahoo
457,297184,"KT  ","2016-04-02 11:40:05",0.82694,6,konstantint
458,288654,"Miguel Biron","2016-04-07 20:51:36",0.82694,39,mbiron
459,299421,statlearning,"2016-04-05 14:35:29",0.82694,15,lrtmonkey
460,287331,"Daniel FG","2016-05-02 23:52:48",0.82694,36,danielfg
461,295984,OliE,"2016-03-30 21:05:36",0.82694,7,olielliott
462,290970,gbakie,"2016-05-02 20:25:50",0.82693,30,gbakie
463,296112,Inoddy,"2016-05-02 23:47:33",0.82693,16,matlab
464,298796,mehdiZIANE,"2016-03-31 14:06:44",0.82693,9,mehdiziane
465,296689,"Ed Crandell","2016-03-26 18:19:11",0.82693,2,edcrandell
466,292926,NEXT>>>,"2016-04-25 14:19:48",0.82693,48,luckycallor
467,302620,trojan,"2016-05-02 23:28:35",0.82692,3,trojan123
468,297141,"Guilherme Marmerola","2016-04-29 02:14:02",0.82692,14,gdmarmerola
469,299460,TheKeymaker,"2016-05-02 23:46:26",0.82692,68,thekeymaker
470,292010,"Black Sabbath","2016-05-02 11:11:50",0.82692,66,trazom
471,300940,"Ehsan Saghapour","2016-04-04 21:34:50",0.82692,4,saghapour
472,286750,"Kim Quy","2016-04-28 05:28:21",0.82692,17,quyntk
473,304098,PabloNieto,"2016-05-02 20:27:47",0.82692,55,pablonieto
474,310371,"Aleksandr Meshkov","2016-04-19 19:36:25",0.82691,10,ameshkov
475,315694,composersyf,"2016-05-02 20:50:02",0.82691,3,yifengsonguva
476,301987,AnirbanDG,"2016-04-21 15:28:49",0.82691,19,anirbanstays
477,298770,patchseven,"2016-03-30 11:25:40",0.82691,10,patchseven
478,299571,ponizvezdochka,"2016-04-21 15:30:37",0.82691,44,ponizvezdochka
479,297014,"Kai Xiang Neo","2016-05-01 14:55:30",0.82691,72,neokaixiang89
480,306421,"Arshak Minasyan","2016-04-19 07:10:21",0.82690,5,pointguard0
481,302951,anketer,"2016-04-30 12:00:38",0.82690,52,anketer
482,314761,"Alan 2","2016-04-24 21:42:22",0.82690,1,alwnlai
483,304138,"Yoctol Info.","2016-04-25 02:45:54",0.82690,23,"ianlini,stegben"
484,289399,palm_tree,"2016-04-25 08:29:30",0.82690,8,palmtree
485,285470,MLDGR,"2016-04-26 15:16:36",0.82690,55,"cjferba,ismael"
486,305048,GeorgiyFomichev,"2016-04-29 20:20:01",0.82690,10,fomge96
487,311268,redbeans_pastry,"2016-05-02 23:40:05",0.82690,17,del=2863009e16342869
488,305558,Hetch_lee,"2016-04-29 03:43:54",0.82690,49,hetchlee
489,290752,anu_analytics,"2016-05-01 01:02:21",0.82690,22,anu2analytics
490,315731,"Rajkiran Gaddati","2016-04-27 14:44:52",0.82690,5,rgaddati
491,311930,"FelipeTaveira - BCC","2016-05-02 22:59:30",0.82690,7,felipedemelotaveira
492,308071,aidsj,"2016-05-02 05:54:59",0.82689,34,zihaoxu
493,294718,fredrikhs,"2016-04-28 21:03:50",0.82689,9,fredrikskatland
494,305062,T3DCONSULTING,"2016-04-10 12:17:00",0.82689,3,t3dconsulting
495,285306,"SURESH PARIT","2016-04-06 09:53:31",0.82689,23,sureshsigma
496,286367,"Sachin Adnaik","2016-05-01 16:22:19",0.82689,21,adnaiksachin25
497,288090,smota,"2016-05-02 22:42:06",0.82689,185,santiagomota
498,299038,"Yi Jiang","2016-04-11 22:19:31",0.82689,17,yiyijiang
499,292297,Sergi2k,"2016-04-26 10:41:22",0.82689,9,sergi2k
500,313386,[Deleted],"2016-04-24 08:59:16",0.82689,8,del=c8ae393a9237edb5
501,314726,goodbad,"2016-04-24 20:46:05",0.82689,2,goodbad
502,298825,tlorieul,"2016-05-02 23:57:33",0.82688,22,tlorieul
503,310130,Glen,"2016-05-02 22:12:25",0.82688,35,gkoundry
504,309034,YA,"2016-05-02 21:55:55",0.82688,20,"arazmi,yassertabandeh"
505,309758,"Eamonn Maguire","2016-04-30 16:00:26",0.82688,17,eamonnmaguire
506,290960,AlexInTown,"2016-05-02 11:12:33",0.82688,32,alexintown
507,288158,Dithyrambe,"2016-03-20 14:07:25",0.82687,3,dithyrambe
508,310582,Hrvojeee,"2016-04-29 20:59:12",0.82687,28,hrvojeee
509,291172,kmaclare,"2016-04-12 03:19:51",0.82687,33,kmaclare
510,309954,mandelbrot,"2016-05-02 16:22:16",0.82687,44,mandelbrot
511,299414,"Graydyn Young","2016-04-20 16:06:27",0.82686,21,graydyn
512,315485,nekalycam,"2016-04-28 19:50:09",0.82686,4,nekalycam
513,312446,"Gustavo Miguel (BCC)","2016-05-02 16:53:19",0.82686,7,gustavomiguel
514,310684,LiyePan,"2016-05-02 02:53:18",0.82686,11,daizyply
515,304075,UrretxuTeam,"2016-04-12 20:31:35",0.82686,7,taz5150
516,303198,Frank,"2016-05-02 14:37:40",0.82686,74,frankarp
517,310842,m4rc00,"2016-05-02 22:11:37",0.82686,22,m4rc00
518,291143,NDW,"2016-03-30 07:22:37",0.82686,28,"del=0e267deeb3810ace,inafewminutes"
519,291365,Altazor,"2016-04-08 01:28:08",0.82686,23,altazor
520,294788,fzvinicius,"2016-05-02 00:06:50",0.82685,30,fzvinicius
521,303644,koko,"2016-04-28 16:44:16",0.82685,38,kjandst
522,291110,"Igor Pasechnik","2016-03-28 20:08:09",0.82685,46,ipasechnik
523,285618,"Yu Hai","2016-04-30 13:46:45",0.82685,29,yuhaichina
524,297003,"Vijay R","2016-03-27 20:11:54",0.82685,10,rvijay
525,290799,"Antonio José Navarro Céspedes","2016-05-02 23:44:17",0.82685,144,ajncespedes
526,285650,"10 Million. 1 Year","2016-04-25 14:31:00",0.82685,18,rudikruger
527,308221,"Happy Monkey Year!","2016-05-02 15:02:07",0.82685,20,famousboy
528,285108,ekamioka,"2016-04-18 21:23:28",0.82685,5,ekamioka
529,292407,Wolhow123,"2016-03-23 20:04:22",0.82684,15,wolhow123
530,287736,usststatistic,"2016-04-17 12:43:35",0.82684,30,wangtuousst
531,309955,ggarcia,"2016-04-28 01:56:50",0.82684,11,ggarcia
532,302555,Jarlath,"2016-04-20 16:38:27",0.82684,55,jarlath
533,286407,"Mkrtich Soghomonyan","2016-03-24 12:49:22",0.82684,34,mkrtich
534,299185,"felix fernandez","2016-05-02 13:59:36",0.82684,93,felixds
535,290908,alpoza,"2016-05-02 21:43:36",0.82684,22,alpoza
536,296685,MarioCastroGama,"2016-04-29 12:16:15",0.82683,18,mariocastrogama
537,315426,SydneyWalter,"2016-05-02 23:14:52",0.82683,6,swalter9
538,308607,"Here to learn","2016-04-28 07:47:52",0.82683,17,statchaitya
539,309477,Louis,"2016-05-02 20:04:42",0.82683,6,longlouisly
540,296988,"Qingdi Meng","2016-03-30 12:05:59",0.82683,14,mengqingdi
541,291987,gnublet,"2016-03-26 17:58:00",0.82682,7,gnublet
542,285600,"[Deleted] c90bad95-cce0-4215-bf88-6a934b95681e","2016-04-10 01:07:36",0.82682,19,del=cffb3c2721adda74
543,295163,GatZz,"2016-05-02 16:29:47",0.82682,51,gatzzliao
544,313700,"Vishal Patel","2016-04-23 04:42:25",0.82682,5,iforkedyourrepo
545,307727,MLCLASS_SP16_KT,"2016-05-02 21:44:28",0.82682,14,"markcsie,runtarm"
546,295440,"Dmitry Persiyanov","2016-04-25 09:02:59",0.82682,23,drack3800
547,293900,"Evgeny Patekha","2016-05-02 16:34:48",0.82682,203,johnpateha
548,292149,olegpolivin,"2016-04-07 12:02:35",0.82681,96,olegpolivin
549,308037,"Jayden Tan","2016-04-20 03:20:50",0.82681,24,jaydentan
550,298357,tangminer,"2016-04-13 21:50:19",0.82681,4,tangminer
551,288458,mspi,"2016-04-20 04:28:05",0.82681,99,siebenkaes
552,302470,littlekid,"2016-04-29 09:20:33",0.82681,28,littlekid
553,306442,Blackbird,"2016-04-14 09:48:12",0.82681,11,lemerle
554,298864,jrl3334,"2016-04-17 00:57:12",0.82680,11,jrlund
555,299535,Casual,"2016-05-02 21:48:00",0.82680,29,"cyuan12,dukelinli,shawnqu,shjiang,yuliuisu"
556,309282,guillaumeph,"2016-04-15 17:25:01",0.82680,5,guillaumeph
557,296214,"Serdar Ozsoy","2016-03-30 12:48:00",0.82680,7,serdata
558,286592,chrisno,"2016-04-05 23:04:59",0.82680,50,del=c2a39583aa9b3274
559,299844,jerrypujiang,"2016-04-10 19:33:05",0.82680,19,jerrypujiang
560,315287,"Jonathan Crowe","2016-04-28 19:43:23",0.82679,6,jcrowe10
561,297084,Dragonet-MGL,"2016-04-22 11:30:08",0.82679,61,kdragonet
562,297624,mikefischer,"2016-04-23 13:36:41",0.82679,17,mikefischer
563,287293,"Anoop Saladi","2016-04-18 06:28:35",0.82679,11,saladianoop
564,288046,YetiMan,"2016-04-19 02:59:00",0.82679,19,yetiman
565,311625,youshu,"2016-04-19 04:19:20",0.82679,2,youshu
566,313965,lihu,"2016-04-23 12:24:28",0.82679,2,djvulee
567,295109,"xiaobai 2","2016-04-24 01:19:21",0.82679,6,xiaobaiml
568,289502,"Can Zheng","2016-05-02 13:56:53",0.82679,40,kenzheng
569,302462,bitebit,"2016-04-25 13:08:20",0.82679,7,bitebit
570,310703,Skep,"2016-05-02 22:48:24",0.82679,26,ak3141
571,289577,alcbl,"2016-03-28 14:03:27",0.82679,7,alcblt
572,295955,"Anupam Gupta","2016-03-23 18:23:51",0.82679,6,del=94563c43dc96f6c2
573,303794,Tomas_S,"2016-04-12 22:48:38",0.82679,13,tomas23s
574,314985,PSR,"2016-04-25 05:28:22",0.82678,5,pushpendrasingh
575,301599,Carlos,"2016-05-02 20:54:34",0.82678,37,cfernr
576,297046,"Julien Cornaz","2016-05-02 23:49:26",0.82678,45,juliencornaz
577,295832,Hashirama,"2016-04-04 11:57:52",0.82678,16,"deadletter,peterkwok"
578,291932,Nutrix,"2016-04-13 07:59:29",0.82678,49,nutrix
579,295595,UTARDM2016-Team05,"2016-04-18 02:42:00",0.82678,42,easysolution
580,286204,kubilai,"2016-04-21 21:25:32",0.82678,17,kubilai
581,314549,bigO,"2016-04-25 02:39:43",0.82677,2,yashrajlamsal
582,297083,KUNAL,"2016-03-25 14:16:20",0.82677,5,kunal88sharma88
583,292147,AiswaryaRamachandran,"2016-04-27 09:26:55",0.82677,36,aiswaryaramachandran
584,303605,"Nate Thompson","2016-04-12 18:32:16",0.82677,15,natethomp
585,292070,Hang,"2016-04-23 22:10:34",0.82677,3,soundwaveli00
586,315685,surya,"2016-04-25 22:49:11",0.82677,4,suryavanshi
587,295214,MichelJ,"2016-04-03 22:02:44",0.82677,45,michelj
588,294977,Oliver,"2016-03-29 14:30:07",0.82677,29,oliverthemodeler
589,309893,"Palas & the Mirrors","2016-05-02 15:59:39",0.82677,82,"anavaldivia,angeldejaen,ferpalaciosugr,fisicoloco,juanga"
590,291889,Ellie,"2016-04-26 20:33:04",0.82676,11,kheleon
591,292222,Hamel,"2016-03-29 12:05:30",0.82676,3,hamelhusain
592,298916,KMak,"2016-04-08 19:52:26",0.82676,16,"mkhodeir,omakhlouf"
593,289386,"Douglas Arantes","2016-04-01 23:40:36",0.82676,27,douglasarantes
594,301957,JerryWind,"2016-04-05 09:46:35",0.82676,10,jerrywind
595,292315,AndreasJohnsson,"2016-04-28 09:35:09",0.82676,81,"andreasjohnsson,rerngvit"
596,299036,"Anthony N James","2016-05-02 23:55:45",0.82676,55,tjames
597,292594,"Nishant Kumar","2016-05-01 19:38:28",0.82675,62,"mangalanks,nishkgp"
598,294789,"Risto Hinno","2016-03-26 14:16:58",0.82675,6,ristohinno
599,285416,Teletubbies,"2016-03-29 07:09:49",0.82675,16,"rynovr,xanderhorn"
600,302281,dapingguo,"2016-04-08 16:05:39",0.82675,3,baodier
601,299398,邓志杰thu,"2016-05-02 12:43:09",0.82675,50,jeremythu
602,312228,ehk116,"2016-04-20 02:30:45",0.82675,5,kwartler
603,311890,"JuanL DomOlm","2016-05-02 22:44:05",0.82674,57,juanldomolm
604,293774,Bryang,"2016-03-31 02:20:01",0.82674,17,bryang1
605,292539,"Weiwen Gu","2016-03-24 02:26:57",0.82674,9,gwengww
606,301912,"Paolo Mereghetti","2016-04-14 11:38:06",0.82674,20,pmereghetti
607,291823,cyberduck,"2016-05-02 16:46:19",0.82674,44,antoniom
608,295757,PBassignac,"2016-03-25 03:27:10",0.82674,9,pbassignac
609,292775,3cham,"2016-04-07 20:51:58",0.82674,8,t3cham
610,298195,"Vojtech Letal","2016-04-01 13:05:39",0.82674,1,vletal
611,286460,woshialex,"2016-04-25 13:29:50",0.82673,28,woshialex
612,288385,"Mad Data Scientist","2016-05-02 15:19:51",0.82673,181,draken
613,297304,ItSeems!!,"2016-04-11 13:41:30",0.82673,2,rcprasanth
614,306186,djeepy,"2016-05-02 12:24:35",0.82673,43,djeepy
615,309510,"Tsakalis Kostas","2016-04-18 00:08:55",0.82673,12,epinephelus
616,305728,runner,"2016-04-29 10:47:48",0.82673,76,raghavnprasad
617,300522,"VZ 🇮🇹","2016-05-02 12:30:23",0.82673,44,vzocca
618,290449,"Antonio Clavelli","2016-05-02 16:27:24",0.82673,23,atonio
619,305637,"Computer says no","2016-05-02 21:09:12",0.82673,39,gphilippis
620,291050,RishikeshVyas,"2016-03-27 04:32:21",0.82672,48,rishikeshvyas
621,313567,"Patrick Blackwill","2016-05-01 08:09:12",0.82672,10,paddykb
622,290916,"mips88 & Strontiu","2016-04-30 10:04:15",0.82672,41,"mips88,strontiu"
623,311955,gur1515,"2016-04-26 15:50:22",0.82672,13,gur1515
624,315590,"Vladimir Tomecek","2016-05-02 23:50:37",0.82672,4,vtomecek
625,297569,Waynetm,"2016-03-29 19:19:44",0.82672,7,waynetm
626,297607,"Selfish Gene","2016-05-02 11:27:32",0.82672,122,"dimabikov,drgilermo,selfishgene"
627,297171,Javi,"2016-04-21 14:33:59",0.82672,20,javiro
628,294048,"Sushant Tripathy","2016-04-14 19:41:21",0.82671,58,sushanttripathy
629,293526,"kaggle buddy","2016-05-02 16:37:47",0.82671,38,"skyjiao,tomczski"
630,290731,"Aleksandr Kuchin","2016-04-26 06:05:26",0.82671,6,kuchin
631,286959,xauen,"2016-04-27 18:07:58",0.82671,74,xauen1980
632,286207,dbharath,"2016-04-03 05:30:52",0.82671,23,del=84f637a00dd0b1b6
633,299512,"Yaroslav Cherepanov","2016-03-30 19:57:40",0.82671,1,yaroslavcherepanov
634,287418,gutokonzen,"2016-04-27 01:49:17",0.82671,58,gutokonzen
635,295531,Mihawk,"2016-03-31 06:38:47",0.82671,29,mihawk
636,299850,"saurabh agarwal","2016-03-31 11:13:30",0.82671,2,saurabh1331
637,285276,"Kannappan Sirchabesan","2016-03-31 13:50:57",0.82671,5,hashkanna
638,289643,"CeShine Lee","2016-05-02 04:50:51",0.82671,41,ceshine
639,298941,"Gabriel Barello","2016-04-05 21:44:35",0.82671,12,gbrello
640,291243,DataView,"2016-05-01 05:00:39",0.82671,29,sandeeppanchamukhi
641,292080,"Abhishek Simhadri","2016-04-01 15:01:05",0.82671,5,abhisheksimhadri
642,295517,"su kase","2016-04-06 11:21:44",0.82671,8,sukase
643,300695,LucasFernándezSeivane,"2016-04-02 14:08:23",0.82671,7,quevedin
644,290534,kusojiG,"2016-04-09 12:51:44",0.82671,21,mdatake
645,300997,"Mark Peng","2016-04-30 09:42:50",0.82671,2,markpeng
646,308373,RenyuZhang,"2016-05-02 02:33:30",0.82671,29,rzhang18
647,298014,"kiran19802000 .","2016-05-02 23:47:26",0.82671,93,"kiranbv,ratnesh1729"
648,313218,"John Ellis","2016-05-02 22:21:06",0.82671,23,johnxllis
649,288724,BurakH,"2016-04-22 00:06:52",0.82671,31,burakhmmtgl
650,293818,"Michal Jedryka","2016-05-02 23:16:11",0.82670,55,michaljedryka
651,286278,PlacnetOnline,"2016-04-10 14:58:53",0.82670,47,del=8cfe8dec8ae8d274
652,315352,"Overfitting goeth before destruction","2016-04-26 21:05:43",0.82670,2,del=3faeafe0c01826dc
653,294662,"Andrei Gorchakov","2016-05-02 21:51:07",0.82670,128,andr113
654,287346,Alvah,"2016-03-10 15:27:26",0.82670,6,hpeaker
655,304621,replicant,"2016-04-18 09:54:08",0.82669,13,replicant
656,297007,YCSU,"2016-04-20 16:12:23",0.82669,18,yuchengsu
657,290536,yuk,"2016-05-02 18:15:16",0.82669,23,yuraka
658,286001,WARD,"2016-05-02 01:12:10",0.82669,105,redflack
659,300971,"Ben Fixed","2016-04-04 12:07:24",0.82669,13,ebplot
660,287520,AndreyGrigoryev,"2016-04-13 17:47:24",0.82669,21,andreygr
661,314575,"Byron Graham","2016-05-02 11:01:12",0.82669,18,byrongraham
662,306537,Dani,"2016-04-12 15:00:14",0.82668,3,danfer
663,289430,ChrisCC,"2016-04-12 04:35:51",0.82668,47,chriscc
664,311099,"Giuseppe Casalicchio","2016-05-02 12:23:01",0.82668,19,casalicchio
